steamId,name,firstReleaseDate,copiesSold,price,revenue,avgPlaytime,publisherClass,developers,steamUrl,review_count,review_score,followers,tags,publisher,tag_text,log_review_count,log_followers
2378620,Anomaly Agent,2024-01-24,116139,11.99,575684.0,4,Indie,['Phew Phew Games'],https://store.steampowered.com/app/2378620,8762,95,18235,"['2D', '2D Fighter', '2D Platformer', 'Action RPG', 'Action Roguelike', 'Action-Adventure', 'Choices Matter', 'Controller', 'Conversation', 'Cyberpunk', 'Hack and Slash', 'Linear', 'Multiple Endings', 'Pixel Graphics', 'Platformer', 'Roguelike', 'Roguelite', 'Side Scroller', 'Souls-like', 'Story Rich']",GameDev.ist,2D 2D Fighter 2D Platformer Action RPG Action Roguelike Action-Adventure Choices Matter Controller Conversation Cyberpunk Hack and Slash Linear Multiple Endings Pixel Graphics Platformer Roguelike Roguelite Side Scroller Souls-like Story Rich,9.07829359105585,9.811152941333331
2379780,Balatro,2024-02-20,5431103,14.99,67657773.0,34,AA,['LocalThunk'],https://store.steampowered.com/app/2379780,165640,98,96692,"['2D', 'Arcade', 'Card Battler', 'Card Game', 'Casual', 'Choices Matter', 'Deckbuilding', 'Difficult', 'Indie', 'Pixel Graphics', 'Procedural Generation', 'Relaxing', 'Replay Value', 'Roguelike', 'Roguelike Deckbuilder', 'Roguelite', 'Singleplayer', 'Strategy', 'Turn-Based', 'Turn-Based Strategy']",Playstack,2D Arcade Card Battler Card Game Casual Choices Matter Deckbuilding Difficult Indie Pixel Graphics Procedural Generation Relaxing Replay Value Roguelike Roguelike Deckbuilder Roguelite Singleplayer Strategy Turn-Based Turn-Based Strategy,12.017578074830364,11.479296289989751
2393160,Nice Day for Fishing,2025-05-29,64113,19.99,1141015.0,6,AA,['FusionPlay'],https://store.steampowered.com/app/2393160,1838,89,20079,"['2D', 'Action RPG', 'Action-Adventure', 'Adventure', 'Atmospheric', 'Colorful', 'Combat', 'Comedy', 'Crafting', 'Creature Collector', 'Fishing', 'Funny', 'Open World', 'Pixel Graphics', 'RPG', 'Side Scroller', 'Singleplayer', 'Story Rich']",Team17,2D Action RPG Action-Adventure Adventure Atmospheric Colorful Combat Comedy Crafting Creature Collector Fishing Funny Open World Pixel Graphics RPG Side Scroller Singleplayer Story Rich,7.516977224604321,9.907479573805665
2398170,BORE BLASTERS,2024-03-08,31786,9.99,247149.0,7,Indie,['8BitSkull'],https://store.steampowered.com/app/2398170,691,81,3424,"['2D', 'Action', 'Action Roguelike', 'Action-Adventure', 'Arcade', 'Casual', 'Collectathon', 'Dwarf', 'Exploration', 'Fantasy', 'Loot', 'Mining', 'Pixel Graphics', 'Procedural Generation', 'Roguelike', 'Roguelite', 'Score Attack', 'Singleplayer', 'Steampunk', 'Underground']",8BitSkull,2D Action Action Roguelike Action-Adventure Arcade Casual Collectathon Dwarf Exploration Fantasy Loot Mining Pixel Graphics Procedural Generation Roguelike Roguelite Score Attack Singleplayer Steampunk Underground,6.539585955617669,8.138856750696325
2399160,Soulash 2,2023-12-04,49669,18.99,818109.0,22,Indie,['Artur Smiarowski'],https://store.steampowered.com/app/2399160,2118,86,14090,"['Base Building', 'Combat', 'Crafting', 'Dark Fantasy', 'Early Access', 'Economy', 'Exploration', 'Fantasy', 'Moddable', 'Open World', 'Perma Death', 'Pixel Graphics', 'Procedural Generation', 'RPG', 'Sandbox', 'Simulation', 'Singleplayer', 'Survival', 'Traditional Roguelike', 'Turn-Based Combat']",Artur Smiarowski,Base Building Combat Crafting Dark Fantasy Early Access Economy Exploration Fantasy Moddable Open World Perma Death Pixel Graphics Procedural Generation RPG Sandbox Simulation Singleplayer Survival Traditional Roguelike Turn-Based Combat,7.6586995582682995,9.553291574695105
2400510,Dungeons & Degenerate Gamblers,2024-08-08,234123,14.99,2881624.0,6,Indie,['Purple Moss Collectors'],https://store.steampowered.com/app/2400510,2863,81,14155,"['2D', 'Capitalism', 'Card Battler', 'Card Game', 'Casual', 'Deckbuilding', 'Difficult', 'Fantasy', 'Gambling', 'Mouse only', 'Pixel Graphics', 'Procedural Generation', 'RPG', 'Replay Value', 'Roguelike', 'Roguelike Deckbuilder', 'Roguelite', 'Singleplayer', 'Strategy', 'Turn-Based']",Yogscast Games,2D Capitalism Card Battler Card Game Casual Deckbuilding Difficult Fantasy Gambling Mouse only Pixel Graphics Procedural Generation RPG Replay Value Roguelike Roguelike Deckbuilder Roguelite Singleplayer Strategy Turn-Based,7.9599745280805365,9.557893841465354
2400640,NanoApostle,2024-09-12,15205,19.99,228251.0,5,Indie,['18Light Game Ltd.'],https://store.steampowered.com/app/2400640,924,95,5478,"['2D', 'Action', 'Action RPG', 'Anime', 'Boss Rush', 'Bullet Hell', 'Combat', 'Dark', 'Dark Fantasy', 'Female Protagonist', 'Futuristic', 'Hack and Slash', 'Indie', 'Pixel Graphics', 'Robots', 'Sci-fi', 'Singleplayer', 'Souls-like', 'Spectacle fighter', 'Top-Down']",PQube,2D Action Action RPG Anime Boss Rush Bullet Hell Combat Dark Dark Fantasy Female Protagonist Futuristic Hack and Slash Indie Pixel Graphics Robots Sci-fi Singleplayer Souls-like Spectacle fighter Top-Down,6.829793737512425,8.608677881538416
2400770,Dungeon Tycoon,2024-09-25,70572,14.99,847560.0,6,Indie,['Lunheim Studios'],https://store.steampowered.com/app/2400770,1270,79,9273,"['Building', 'City Builder', 'Colorful', 'Cute', 'Dark Humor', 'Dungeon Crawler', 'Dungeons & Dragons', 'Economy', 'Fantasy', 'God Game', 'Management', 'Medieval', 'Pixel Graphics', 'Replay Value', 'Sandbox', 'Simulation', 'Singleplayer', 'Strategy', 'Tower Defense', 'Voxel']",Goblinz Publishing,Building City Builder Colorful Cute Dark Humor Dungeon Crawler Dungeons & Dragons Economy Fantasy God Game Management Medieval Pixel Graphics Replay Value Sandbox Simulation Singleplayer Strategy Tower Defense Voxel,7.147559271189454,9.134970064951407
2400770,Dungeon Tycoon,2024-09-25,70572,14.99,847560.0,6,Indie,['Lunheim Studios'],https://store.steampowered.com/app/2400770,1270,79,9273,"['Building', 'City Builder', 'Colorful', 'Cute', 'Dark Humor', 'Dungeon Crawler', 'Dungeons & Dragons', 'Economy', 'Fantasy', 'God Game', 'Management', 'Medieval', 'Pixel Graphics', 'Replay Value', 'Sandbox', 'Simulation', 'Singleplayer', 'Strategy', 'Tower Defense', 'Voxel']",Maple Whispering Limited,Building City Builder Colorful Cute Dark Humor Dungeon Crawler Dungeons & Dragons Economy Fantasy God Game Management Medieval Pixel Graphics Replay Value Sandbox Simulation Singleplayer Strategy Tower Defense Voxel,7.147559271189454,9.134970064951407
2403290,Boyhood's End,2024-09-05,13279,10.99,117842.0,4,Indie,"['WSS playground', 'buriki clock']",https://store.steampowered.com/app/2403290,659,85,4386,"['2D', 'Adventure', 'Anime', 'Cute', 'Early Access', 'Emotional', 'Exploration', 'Futuristic', 'Horror', 'Interactive Fiction', 'LGBTQ+', 'Pixel Graphics', 'Psychological Horror', 'RPGMaker', 'Retro', 'Singleplayer', 'Story Rich', 'Top-Down']",WSS playground,2D Adventure Anime Cute Early Access Emotional Exploration Futuristic Horror Interactive Fiction LGBTQ+ Pixel Graphics Psychological Horror RPGMaker Retro Singleplayer Story Rich Top-Down,6.492239835020471,8.386400901166214
2403290,Boyhood's End,2024-09-05,13279,10.99,117842.0,4,Indie,"['WSS playground', 'buriki clock']",https://store.steampowered.com/app/2403290,659,85,4386,"['2D', 'Adventure', 'Anime', 'Cute', 'Early Access', 'Emotional', 'Exploration', 'Futuristic', 'Horror', 'Interactive Fiction', 'LGBTQ+', 'Pixel Graphics', 'Psychological Horror', 'RPGMaker', 'Retro', 'Singleplayer', 'Story Rich', 'Top-Down']",Alliance Arts,2D Adventure Anime Cute Early Access Emotional Exploration Futuristic Horror Interactive Fiction LGBTQ+ Pixel Graphics Psychological Horror RPGMaker Retro Singleplayer Story Rich Top-Down,6.492239835020471,8.386400901166214
2404370,YOHANE THE PARHELION -BLAZE in the DEEPBLUE-,2023-11-16,18617,29.99,409759.0,7,Indie,"['INTI CREATES CO., LTD.']",https://store.steampowered.com/app/2404370,941,93,6651,"['2D', 'Action', 'Action Roguelike', 'Adventure', 'Anime', 'Cute', 'Fantasy', 'Female Protagonist', 'Hack and Slash', 'Metroidvania', 'Pixel Graphics', 'Singleplayer']","INTI CREATES CO., LTD.",2D Action Action Roguelike Adventure Anime Cute Fantasy Female Protagonist Hack and Slash Metroidvania Pixel Graphics Singleplayer,6.848005274576363,8.802672840312818
2409360,Pixel Cafe,2023-11-30,20750,12.99,68864.0,8,Indie,['Baltoro Games'],https://store.steampowered.com/app/2409360,632,92,2038,"['2D', 'Arcade', 'Capitalism', 'Casual', 'Choices Matter', 'Colorful', 'Controller', 'Cooking', 'Crafting', 'Female Protagonist', 'Life Sim', 'Linear', 'Management', 'Narration', 'Pixel Graphics', 'Relaxing', 'Simulation', 'Story Rich', 'Time Management', 'Visual Novel']",Baltoro Games,2D Arcade Capitalism Casual Choices Matter Colorful Controller Cooking Crafting Female Protagonist Life Sim Linear Management Narration Pixel Graphics Relaxing Simulation Story Rich Time Management Visual Novel,6.450470422144176,7.620214770574455
2417850,Yolk Heroes: A Long Tamago,2024-05-20,17147,7.99,107882.0,33,Indie,['14 Hours Productions'],https://store.steampowered.com/app/2417850,729,92,3089,"[""1990's"", '2D', 'Adventure', 'Casual', 'Character Customization', 'Class-Based', 'Combat', 'Cute', 'Fantasy', 'Idler', 'JRPG', 'Life Sim', 'Old School', 'Parody', 'Pixel Graphics', 'PvE', 'RPG', 'Relaxing', 'Retro', 'Time Management']",14 Hours Productions,1990's 2D Adventure Casual Character Customization Class-Based Combat Cute Fantasy Idler JRPG Life Sim Old School Parody Pixel Graphics PvE RPG Relaxing Retro Time Management,6.593044534142437,8.035926369891792
2417850,Yolk Heroes: A Long Tamago,2024-05-20,17147,7.99,107882.0,33,Indie,['14 Hours Productions'],https://store.steampowered.com/app/2417850,729,92,3089,"[""1990's"", '2D', 'Adventure', 'Casual', 'Character Customization', 'Class-Based', 'Combat', 'Cute', 'Fantasy', 'Idler', 'JRPG', 'Life Sim', 'Old School', 'Parody', 'Pixel Graphics', 'PvE', 'RPG', 'Relaxing', 'Retro', 'Time Management']",Astrolabe Games,1990's 2D Adventure Casual Character Customization Class-Based Combat Cute Fantasy Idler JRPG Life Sim Old School Parody Pixel Graphics PvE RPG Relaxing Retro Time Management,6.593044534142437,8.035926369891792
2429350,myPOPGOES,2024-08-01,15616,4.99,57001.0,3,Indie,['Kane Carter'],https://store.steampowered.com/app/2429350,730,85,1928,"['2D', 'Casual', 'Cute', 'Fishing', 'Hand-drawn', 'Horror', 'Lore-Rich', 'Management', 'Minigames', 'Multiple Endings', 'Parody', 'Pixel Graphics', 'Point & Click', 'Puzzle', 'Resource Management', 'Simulation', 'Singleplayer', 'Story Rich', 'Surreal', 'Survival']",Clickteam,2D Casual Cute Fishing Hand-drawn Horror Lore-Rich Management Minigames Multiple Endings Parody Pixel Graphics Point & Click Puzzle Resource Management Simulation Singleplayer Story Rich Surreal Survival,6.594413459749778,7.564757012905729
2435090,Talented,2023-10-30,118843,3.99,373717.0,9,Indie,['TurtleFox Games'],https://store.steampowered.com/app/2435090,1229,92,3133,"['2D', 'Action', 'Action Roguelike', 'Arcade', 'Character Customization', 'Clicker', 'Combat', 'Controller', 'Cute', 'Great Soundtrack', 'Indie', 'Pixel Graphics', 'Programming', 'Retro', 'Roguelike', 'Roguelite', ""Shoot 'Em Up"", 'Singleplayer', 'Stylized', 'Top-Down']",TurtleFox Games,2D Action Action Roguelike Arcade Character Customization Clicker Combat Controller Cute Great Soundtrack Indie Pixel Graphics Programming Retro Roguelike Roguelite Shoot 'Em Up Singleplayer Stylized Top-Down,7.114769448366463,8.050065422915965
2436940,Sephiria,2025-04-03,147901,14.99,1819370.0,21,Indie,['TEAM HORAY'],https://store.steampowered.com/app/2436940,2901,92,8794,"['2D', 'Action', 'Action Roguelike', 'Combat', 'Controller', 'Cute', 'Early Access', 'Fantasy', 'Indie', 'Inventory Management', 'Isometric', 'Multiplayer', 'Pixel Graphics', 'Procedural Generation', 'PvE', 'Roguelike', 'Roguelite', 'Singleplayer', 'Top-Down']",TEAM HORAY,2D Action Action Roguelike Combat Controller Cute Early Access Fantasy Indie Inventory Management Isometric Multiplayer Pixel Graphics Procedural Generation PvE Roguelike Roguelite Singleplayer Top-Down,7.973155433444133,9.081938657171658
2440380,Megaloot,2024-08-30,191023,9.99,1582983.0,16,Indie,['axilirate'],https://store.steampowered.com/app/2440380,3749,73,10319,"['2D', 'Casual', 'Character Customization', 'Deckbuilding', 'Dungeon Crawler', 'Fantasy', 'Inventory Management', 'Loot', 'Medieval', 'Minimalist', 'Pixel Graphics', 'RPG', 'Replay Value', 'Roguelike', 'Roguelite', 'Singleplayer', 'Strategy', 'Strategy RPG', 'Turn-Based Combat', 'Turn-Based Strategy']",Ravenage Games,2D Casual Character Customization Deckbuilding Dungeon Crawler Fantasy Inventory Management Loot Medieval Minimalist Pixel Graphics RPG Replay Value Roguelike Roguelite Singleplayer Strategy Strategy RPG Turn-Based Combat Turn-Based Strategy,8.229511118964457,9.241839039035554
2440380,Megaloot,2024-08-30,191023,9.99,1582983.0,16,Indie,['axilirate'],https://store.steampowered.com/app/2440380,3749,73,10319,"['2D', 'Casual', 'Character Customization', 'Deckbuilding', 'Dungeon Crawler', 'Fantasy', 'Inventory Management', 'Loot', 'Medieval', 'Minimalist', 'Pixel Graphics', 'RPG', 'Replay Value', 'Roguelike', 'Roguelite', 'Singleplayer', 'Strategy', 'Strategy RPG', 'Turn-Based Combat', 'Turn-Based Strategy']",INSTINCT3,2D Casual Character Customization Deckbuilding Dungeon Crawler Fantasy Inventory Management Loot Medieval Minimalist Pixel Graphics RPG Replay Value Roguelike Roguelite Singleplayer Strategy Strategy RPG Turn-Based Combat Turn-Based Strategy,8.229511118964457,9.241839039035554
2441270,Kill The Crows,2023-08-20,78213,4.99,281594.0,3,Indie,['5minlab Corp.'],https://store.steampowered.com/app/2441270,2400,95,6586,"['2D', 'Action', 'Arcade', 'Arena Shooter', 'Atmospheric', ""Beat 'em up"", 'Bullet Time', 'Dark Fantasy', 'Female Protagonist', 'Indie', 'Pixel Graphics', 'Post-apocalyptic', 'Score Attack', ""Shoot 'Em Up"", 'Shooter', 'Singleplayer', 'Top-Down', 'Top-Down Shooter', 'Twin Stick Shooter', 'Western']",5minlab Corp.,2D Action Arcade Arena Shooter Atmospheric Beat 'em up Bullet Time Dark Fantasy Female Protagonist Indie Pixel Graphics Post-apocalyptic Score Attack Shoot 'Em Up Shooter Singleplayer Top-Down Top-Down Shooter Twin Stick Shooter Western,7.783640596221253,8.792853288640693
2441270,Kill The Crows,2023-08-20,78213,4.99,281594.0,3,Indie,['5minlab Corp.'],https://store.steampowered.com/app/2441270,2400,95,6586,"['2D', 'Action', 'Arcade', 'Arena Shooter', 'Atmospheric', ""Beat 'em up"", 'Bullet Time', 'Dark Fantasy', 'Female Protagonist', 'Indie', 'Pixel Graphics', 'Post-apocalyptic', 'Score Attack', ""Shoot 'Em Up"", 'Shooter', 'Singleplayer', 'Top-Down', 'Top-Down Shooter', 'Twin Stick Shooter', 'Western']","KRAFTON, Inc.",2D Action Arcade Arena Shooter Atmospheric Beat 'em up Bullet Time Dark Fantasy Female Protagonist Indie Pixel Graphics Post-apocalyptic Score Attack Shoot 'Em Up Shooter Singleplayer Top-Down Top-Down Shooter Twin Stick Shooter Western,7.783640596221253,8.792853288640693
2445340,Love n Life: Lucky Teacher,2024-01-31,42920,8.99,209995.0,7,Indie,['Reborn Entertainment'],https://store.steampowered.com/app/2445340,1121,91,11077,"['2D', 'Anime', 'Casual', 'Cute', 'Dating Sim', 'FPS', 'Hentai', 'JRPG', 'Life Sim', 'Mature', 'NSFW', 'Nudity', 'Pixel Graphics', 'Psychological Horror', 'RPG', 'Romance', 'Sexual Content', 'Simulation', 'Singleplayer', 'Visual Novel']",Reborn Entertainment,2D Anime Casual Cute Dating Sim FPS Hentai JRPG Life Sim Mature NSFW Nudity Pixel Graphics Psychological Horror RPG Romance Sexual Content Simulation Singleplayer Visual Novel,7.022868086082641,9.31271643859305
2445990,Bloomtown: A Different Story,2024-09-24,43871,24.99,674295.0,9,Indie,"['Lazy Bear Games', 'Different Sense Games']",https://store.steampowered.com/app/2445990,1117,86,16906,"['Adventure', 'Atmospheric', 'Comedy', 'Cooking', 'Crafting', 'Creature Collector', 'Cute', 'Exploration', 'Female Protagonist', 'Isometric', 'JRPG', 'Life Sim', 'Lore-Rich', 'Party-Based RPG', 'Pixel Graphics', 'RPG', 'Singleplayer', 'Story Rich', 'Time Management', 'Turn-Based Tactics']",Twin Sails Interactive,Adventure Atmospheric Comedy Cooking Crafting Creature Collector Cute Exploration Female Protagonist Isometric JRPG Life Sim Lore-Rich Party-Based RPG Pixel Graphics RPG Singleplayer Story Rich Time Management Turn-Based Tactics,7.0192966537150445,9.735483016336966
2446600,Dark Deity 2,2025-03-24,31288,24.99,591769.0,16,Indie,['Sword & Axe LLC'],https://store.steampowered.com/app/2446600,1167,94,13949,"['2D', 'Adventure', 'Anime', 'Character Customization', 'Fantasy', 'Isometric', 'JRPG', 'Lore-Rich', 'Magic', 'Party-Based RPG', 'Pixel Graphics', 'RPG', 'Retro', 'Strategy', 'Strategy RPG', 'Tactical', 'Tactical RPG', 'Top-Down', 'Turn-Based Strategy', 'Turn-Based Tactics']",indie.io,2D Adventure Anime Character Customization Fantasy Isometric JRPG Lore-Rich Magic Party-Based RPG Pixel Graphics RPG Retro Strategy Strategy RPG Tactical Tactical RPG Top-Down Turn-Based Strategy Turn-Based Tactics,7.0630481633881725,9.543234787249512
2446600,Dark Deity 2,2025-03-24,31288,24.99,591769.0,16,Indie,['Sword & Axe LLC'],https://store.steampowered.com/app/2446600,1167,94,13949,"['2D', 'Adventure', 'Anime', 'Character Customization', 'Fantasy', 'Isometric', 'JRPG', 'Lore-Rich', 'Magic', 'Party-Based RPG', 'Pixel Graphics', 'RPG', 'Retro', 'Strategy', 'Strategy RPG', 'Tactical', 'Tactical RPG', 'Top-Down', 'Turn-Based Strategy', 'Turn-Based Tactics']",Smilegate,2D Adventure Anime Character Customization Fantasy Isometric JRPG Lore-Rich Magic Party-Based RPG Pixel Graphics RPG Retro Strategy Strategy RPG Tactical Tactical RPG Top-Down Turn-Based Strategy Turn-Based Tactics,7.0630481633881725,9.543234787249512
2448930,Starstruck Vagabond,2024-05-24,10866,24.99,201866.0,16,Indie,"[""Ben 'Yahtzee' Croshaw""]",https://store.steampowered.com/app/2448930,528,88,3405,"['2D', 'Adventure', 'Character Customization', 'Choices Matter', 'Collectathon', 'Exploration', 'Indie', 'Life Sim', 'Multiple Endings', 'Pixel Graphics', 'Resource Management', 'Satire', 'Sci-fi', 'Singleplayer', 'Story Rich']",Ben 'Yahtzee' Croshaw,2D Adventure Character Customization Choices Matter Collectathon Exploration Indie Life Sim Multiple Endings Pixel Graphics Resource Management Satire Sci-fi Singleplayer Story Rich,6.270988431858299,8.133293861222633
2448930,Starstruck Vagabond,2024-05-24,10866,24.99,201866.0,16,Indie,"[""Ben 'Yahtzee' Croshaw""]",https://store.steampowered.com/app/2448930,528,88,3405,"['2D', 'Adventure', 'Character Customization', 'Choices Matter', 'Collectathon', 'Exploration', 'Indie', 'Life Sim', 'Multiple Endings', 'Pixel Graphics', 'Resource Management', 'Satire', 'Sci-fi', 'Singleplayer', 'Story Rich']",Second Wind,2D Adventure Character Customization Choices Matter Collectathon Exploration Indie Life Sim Multiple Endings Pixel Graphics Resource Management Satire Sci-fi Singleplayer Story Rich,6.270988431858299,8.133293861222633
2453360,Cluckmech Oasis,2024-05-09,231478,9.99,1470079.0,23,Indie,['BlackLight'],https://store.steampowered.com/app/2453360,3250,88,7530,"['2D Platformer', 'Action', 'Building', 'Colorful', 'Combat', 'Cute', 'Funny', 'Perma Death', 'Pixel Graphics', 'Procedural Generation', 'Roguelike', 'Roguelite', 'Sci-fi', 'Shooter', 'Singleplayer', 'Strategy', 'Survival', 'Top-Down', 'Top-Down Shooter', 'Tower Defense']",Mammorize,2D Platformer Action Building Colorful Combat Cute Funny Perma Death Pixel Graphics Procedural Generation Roguelike Roguelite Sci-fi Shooter Singleplayer Strategy Survival Top-Down Top-Down Shooter Tower Defense,8.086717920303906,8.926783114101351
2453360,Cluckmech Oasis,2024-05-09,231478,9.99,1470079.0,23,Indie,['BlackLight'],https://store.steampowered.com/app/2453360,3250,88,7530,"['2D Platformer', 'Action', 'Building', 'Colorful', 'Combat', 'Cute', 'Funny', 'Perma Death', 'Pixel Graphics', 'Procedural Generation', 'Roguelike', 'Roguelite', 'Sci-fi', 'Shooter', 'Singleplayer', 'Strategy', 'Survival', 'Top-Down', 'Top-Down Shooter', 'Tower Defense']",Flawless Gaming,2D Platformer Action Building Colorful Combat Cute Funny Perma Death Pixel Graphics Procedural Generation Roguelike Roguelite Sci-fi Shooter Singleplayer Strategy Survival Top-Down Top-Down Shooter Tower Defense,8.086717920303906,8.926783114101351
2453360,Cluckmech Oasis,2024-05-09,231478,9.99,1470079.0,23,Indie,['BlackLight'],https://store.steampowered.com/app/2453360,3250,88,7530,"['2D Platformer', 'Action', 'Building', 'Colorful', 'Combat', 'Cute', 'Funny', 'Perma Death', 'Pixel Graphics', 'Procedural Generation', 'Roguelike', 'Roguelite', 'Sci-fi', 'Shooter', 'Singleplayer', 'Strategy', 'Survival', 'Top-Down', 'Top-Down Shooter', 'Tower Defense']",Erabit,2D Platformer Action Building Colorful Combat Cute Funny Perma Death Pixel Graphics Procedural Generation Roguelike Roguelite Sci-fi Shooter Singleplayer Strategy Survival Top-Down Top-Down Shooter Tower Defense,8.086717920303906,8.926783114101351
2454890,DEATH IN UNISON,2024-08-29,26860,8.99,213497.0,3,Indie,['Blank Dream Studios'],https://store.steampowered.com/app/2454890,536,97,1318,"['3D', 'Action', 'Action-Adventure', 'Atmospheric', 'Co-op', 'Dystopian', 'First-Person', 'Horror', 'Management', 'Mystery', 'Online Co-Op', 'Pixel Graphics', 'Post-apocalyptic', 'Psychological Horror', 'Puzzle', 'PvE', 'Retro', 'Stylized', 'Survival', 'Survival Horror']",Blank Dream Studios,3D Action Action-Adventure Atmospheric Co-op Dystopian First-Person Horror Management Mystery Online Co-Op Pixel Graphics Post-apocalyptic Psychological Horror Puzzle PvE Retro Stylized Survival Survival Horror,6.285998094508865,7.1846291527173145
2458210,Tamer Vale,2023-08-31,35150,14.99,502082.0,13,Indie,"['Gigi', 'Karne']",https://store.steampowered.com/app/2458210,647,83,15735,"['2D', 'Card Battler', 'Card Game', 'Choices Matter', 'Combat', 'Deckbuilding', 'Fantasy', 'Female Protagonist', 'Hentai', 'Mature', 'NSFW', 'Nudity', 'Pixel Graphics', 'Roguelite', 'Sexual Content', 'Singleplayer', 'Strategy', 'Turn-Based Combat', 'Turn-Based Strategy', 'Turn-Based Tactics']",PixelBee,2D Card Battler Card Game Choices Matter Combat Deckbuilding Fantasy Female Protagonist Hentai Mature NSFW Nudity Pixel Graphics Roguelite Sexual Content Singleplayer Strategy Turn-Based Combat Turn-Based Strategy Turn-Based Tactics,6.473890696352274,9.663706360068895
2464880,Terracards,2023-11-07,63513,8.99,483789.0,6,Indie,['Pixel Purrfect'],https://store.steampowered.com/app/2464880,716,85,3248,"['2D', 'Agriculture', 'Base Building', 'Building', 'Capitalism', 'Card Game', 'Casual', 'Colorful', 'Crafting', 'Deckbuilding', 'Early Access', 'Indie', 'Management', 'Pixel Graphics', 'Resource Management', 'Roguelike', 'Roguelike Deckbuilder', 'Roguelite', 'Strategy', 'Turn-Based Strategy']",Pixel Purrfect,2D Agriculture Base Building Building Capitalism Card Game Casual Colorful Crafting Deckbuilding Early Access Indie Management Pixel Graphics Resource Management Roguelike Roguelike Deckbuilder Roguelite Strategy Turn-Based Strategy,6.57507584059962,8.0861025356691
2470300,Hookah Haze,2024-07-10,23528,17.99,336588.0,5,Indie,['ACQUIRE Corp.'],https://store.steampowered.com/app/2470300,1112,93,9074,"['2D', 'Adventure', 'Anime', 'Atmospheric', 'Choose Your Own Adventure', 'Colorful', 'Cute', 'Dark Humor', 'Dating Sim', 'Drama', 'Emotional', 'Funny', 'Futuristic', 'Life Sim', 'Pixel Graphics', 'Point & Click', 'Psychedelic', 'Relaxing', 'Text-Based', 'Visual Novel']",Aniplex Inc.,2D Adventure Anime Atmospheric Choose Your Own Adventure Colorful Cute Dark Humor Dating Sim Drama Emotional Funny Futuristic Life Sim Pixel Graphics Point & Click Psychedelic Relaxing Text-Based Visual Novel,7.014814351275545,9.113278659133051
2477090,Mosa Lina,2023-10-17,57327,7.99,241745.0,4,Indie,"['Stuffed Wombat', 'Silkersoft', 'Lukke', ""Rollin'Barrel""]",https://store.steampowered.com/app/2477090,1707,95,2778,"['2D', '2D Platformer', 'Adventure', 'Co-op', 'Colorful', 'Immersive Sim', 'Local Co-Op', 'Local Multiplayer', 'Minimalist', 'Multiplayer', 'Online Co-Op', 'Pixel Graphics', 'Platformer', 'Puzzle', 'Puzzle Platformer', 'Roguelike', 'Sandbox', 'Side Scroller', 'Simulation', 'Singleplayer']",Stuffed Wombat,2D 2D Platformer Adventure Co-op Colorful Immersive Sim Local Co-Op Local Multiplayer Minimalist Multiplayer Online Co-Op Pixel Graphics Platformer Puzzle Puzzle Platformer Roguelike Sandbox Side Scroller Simulation Singleplayer,7.443078374348516,7.929846429742503
2479320,Pesticide Not Required,2024-03-18,43448,6.5,233389.0,7,Indie,['Jampacked Games'],https://store.steampowered.com/app/2479320,823,94,3169,"['2D', 'Action', 'Action RPG', 'Action Roguelike', 'Arcade', 'Arena Shooter', 'Bullet Hell', 'Casual', 'Controller', 'Farming Sim', 'Pixel Graphics', 'RPG', 'Roguelike', 'Roguelite', 'Score Attack', ""Shoot 'Em Up"", 'Singleplayer', 'Top-Down', 'Top-Down Shooter', 'Twin Stick Shooter']",Jampacked Games,2D Action Action RPG Action Roguelike Arcade Arena Shooter Bullet Hell Casual Controller Farming Sim Pixel Graphics RPG Roguelike Roguelite Score Attack Shoot 'Em Up Singleplayer Top-Down Top-Down Shooter Twin Stick Shooter,6.714170529909472,8.061486866871327
2479320,Pesticide Not Required,2024-03-18,43448,6.5,233389.0,7,Indie,['Jampacked Games'],https://store.steampowered.com/app/2479320,823,94,3169,"['2D', 'Action', 'Action RPG', 'Action Roguelike', 'Arcade', 'Arena Shooter', 'Bullet Hell', 'Casual', 'Controller', 'Farming Sim', 'Pixel Graphics', 'RPG', 'Roguelike', 'Roguelite', 'Score Attack', ""Shoot 'Em Up"", 'Singleplayer', 'Top-Down', 'Top-Down Shooter', 'Twin Stick Shooter']",Gamersky Games,2D Action Action RPG Action Roguelike Arcade Arena Shooter Bullet Hell Casual Controller Farming Sim Pixel Graphics RPG Roguelike Roguelite Score Attack Shoot 'Em Up Singleplayer Top-Down Top-Down Shooter Twin Stick Shooter,6.714170529909472,8.061486866871327
2487350,Alex Jones: NWO Wars,2024-01-03,18766,17.76,260670.0,3,Indie,['NWO Wars Team'],https://store.steampowered.com/app/2487350,1786,92,5176,"['2D', '2D Platformer', 'Action', 'America', 'Arcade', 'Cartoony', 'Comedy', 'Conspiracy', 'Dark Humor', 'Funny', 'Memes', 'Old School', 'Pixel Graphics', 'Political', 'Politics', 'Satire', ""Shoot 'Em Up"", 'Shooter', 'Side Scroller', 'Villain Protagonist']",NWO Wars Team,2D 2D Platformer Action America Arcade Cartoony Comedy Conspiracy Dark Humor Funny Memes Old School Pixel Graphics Political Politics Satire Shoot 'Em Up Shooter Side Scroller Villain Protagonist,7.488293515159428,8.551981016901902
