steamId,name,Tags,firstReleaseDate,copiesSold,price,revenue,avgPlaytime,publisherClass,publishers,developers,steamUrl,Review Count,Review Score,Steam Followers
2379780,Balatro,Card Game,2/20/2024,"5,431,103",$14.99,"$67,657,773",34,AA,"[""Playstack""]","[""LocalThunk""]",https://store.steampowered.com/app/2379780,"165,640",98,"96,692"
2379780,Balatro,Roguelike,2/20/2024,"5,431,103",$14.99,"$67,657,773",34,AA,"[""Playstack""]","[""LocalThunk""]",https://store.steampowered.com/app/2379780,"165,640",98,"96,692"
2379780,Balatro,Roguelike Deckbuilder,2/20/2024,"5,431,103",$14.99,"$67,657,773",34,AA,"[""Playstack""]","[""LocalThunk""]",https://store.steampowered.com/app/2379780,"165,640",98,"96,692"
2379780,Balatro,Deckbuilding,2/20/2024,"5,431,103",$14.99,"$67,657,773",34,AA,"[""Playstack""]","[""LocalThunk""]",https://store.steampowered.com/app/2379780,"165,640",98,"96,692"
2379780,Balatro,Singleplayer,2/20/2024,"5,431,103",$14.99,"$67,657,773",34,AA,"[""Playstack""]","[""LocalThunk""]",https://store.steampowered.com/app/2379780,"165,640",98,"96,692"
2379780,Balatro,Pixel Graphics,2/20/2024,"5,431,103",$14.99,"$67,657,773",34,AA,"[""Playstack""]","[""LocalThunk""]",https://store.steampowered.com/app/2379780,"165,640",98,"96,692"
2379780,Balatro,Strategy,2/20/2024,"5,431,103",$14.99,"$67,657,773",34,AA,"[""Playstack""]","[""LocalThunk""]",https://store.steampowered.com/app/2379780,"165,640",98,"96,692"
2379780,Balatro,Replay Value,2/20/2024,"5,431,103",$14.99,"$67,657,773",34,AA,"[""Playstack""]","[""LocalThunk""]",https://store.steampowered.com/app/2379780,"165,640",98,"96,692"
2379780,Balatro,Roguelite,2/20/2024,"5,431,103",$14.99,"$67,657,773",34,AA,"[""Playstack""]","[""LocalThunk""]",https://store.steampowered.com/app/2379780,"165,640",98,"96,692"
2379780,Balatro,Turn-Based,2/20/2024,"5,431,103",$14.99,"$67,657,773",34,AA,"[""Playstack""]","[""LocalThunk""]",https://store.steampowered.com/app/2379780,"165,640",98,"96,692"
2379780,Balatro,Card Battler,2/20/2024,"5,431,103",$14.99,"$67,657,773",34,AA,"[""Playstack""]","[""LocalThunk""]",https://store.steampowered.com/app/2379780,"165,640",98,"96,692"
2379780,Balatro,Casual,2/20/2024,"5,431,103",$14.99,"$67,657,773",34,AA,"[""Playstack""]","[""LocalThunk""]",https://store.steampowered.com/app/2379780,"165,640",98,"96,692"
2379780,Balatro,Difficult,2/20/2024,"5,431,103",$14.99,"$67,657,773",34,AA,"[""Playstack""]","[""LocalThunk""]",https://store.steampowered.com/app/2379780,"165,640",98,"96,692"
2379780,Balatro,Indie,2/20/2024,"5,431,103",$14.99,"$67,657,773",34,AA,"[""Playstack""]","[""LocalThunk""]",https://store.steampowered.com/app/2379780,"165,640",98,"96,692"
2379780,Balatro,Choices Matter,2/20/2024,"5,431,103",$14.99,"$67,657,773",34,AA,"[""Playstack""]","[""LocalThunk""]",https://store.steampowered.com/app/2379780,"165,640",98,"96,692"
2379780,Balatro,2D,2/20/2024,"5,431,103",$14.99,"$67,657,773",34,AA,"[""Playstack""]","[""LocalThunk""]",https://store.steampowered.com/app/2379780,"165,640",98,"96,692"
2379780,Balatro,Turn-Based Strategy,2/20/2024,"5,431,103",$14.99,"$67,657,773",34,AA,"[""Playstack""]","[""LocalThunk""]",https://store.steampowered.com/app/2379780,"165,640",98,"96,692"
2379780,Balatro,Relaxing,2/20/2024,"5,431,103",$14.99,"$67,657,773",34,AA,"[""Playstack""]","[""LocalThunk""]",https://store.steampowered.com/app/2379780,"165,640",98,"96,692"
2379780,Balatro,Arcade,2/20/2024,"5,431,103",$14.99,"$67,657,773",34,AA,"[""Playstack""]","[""LocalThunk""]",https://store.steampowered.com/app/2379780,"165,640",98,"96,692"
2379780,Balatro,Procedural Generation,2/20/2024,"5,431,103",$14.99,"$67,657,773",34,AA,"[""Playstack""]","[""LocalThunk""]",https://store.steampowered.com/app/2379780,"165,640",98,"96,692"
1671210,DELTARUNE,Story Rich,6/4/2025,"1,115,812",$24.99,"$25,184,817",18,AA,"[""tobyfox""]","[""tobyfox""]",https://store.steampowered.com/app/1671210,"68,402",99,"167,117"
1671210,DELTARUNE,Great Soundtrack,6/4/2025,"1,115,812",$24.99,"$25,184,817",18,AA,"[""tobyfox""]","[""tobyfox""]",https://store.steampowered.com/app/1671210,"68,402",99,"167,117"
1671210,DELTARUNE,Pixel Graphics,6/4/2025,"1,115,812",$24.99,"$25,184,817",18,AA,"[""tobyfox""]","[""tobyfox""]",https://store.steampowered.com/app/1671210,"68,402",99,"167,117"
1671210,DELTARUNE,Funny,6/4/2025,"1,115,812",$24.99,"$25,184,817",18,AA,"[""tobyfox""]","[""tobyfox""]",https://store.steampowered.com/app/1671210,"68,402",99,"167,117"
1671210,DELTARUNE,RPG,6/4/2025,"1,115,812",$24.99,"$25,184,817",18,AA,"[""tobyfox""]","[""tobyfox""]",https://store.steampowered.com/app/1671210,"68,402",99,"167,117"
1671210,DELTARUNE,Singleplayer,6/4/2025,"1,115,812",$24.99,"$25,184,817",18,AA,"[""tobyfox""]","[""tobyfox""]",https://store.steampowered.com/app/1671210,"68,402",99,"167,117"
1671210,DELTARUNE,Bullet Hell,6/4/2025,"1,115,812",$24.99,"$25,184,817",18,AA,"[""tobyfox""]","[""tobyfox""]",https://store.steampowered.com/app/1671210,"68,402",99,"167,117"
1671210,DELTARUNE,Emotional,6/4/2025,"1,115,812",$24.99,"$25,184,817",18,AA,"[""tobyfox""]","[""tobyfox""]",https://store.steampowered.com/app/1671210,"68,402",99,"167,117"
1671210,DELTARUNE,2D,6/4/2025,"1,115,812",$24.99,"$25,184,817",18,AA,"[""tobyfox""]","[""tobyfox""]",https://store.steampowered.com/app/1671210,"68,402",99,"167,117"
1671210,DELTARUNE,Comedy,6/4/2025,"1,115,812",$24.99,"$25,184,817",18,AA,"[""tobyfox""]","[""tobyfox""]",https://store.steampowered.com/app/1671210,"68,402",99,"167,117"
1671210,DELTARUNE,Fantasy,6/4/2025,"1,115,812",$24.99,"$25,184,817",18,AA,"[""tobyfox""]","[""tobyfox""]",https://store.steampowered.com/app/1671210,"68,402",99,"167,117"
1671210,DELTARUNE,Soundtrack,6/4/2025,"1,115,812",$24.99,"$25,184,817",18,AA,"[""tobyfox""]","[""tobyfox""]",https://store.steampowered.com/app/1671210,"68,402",99,"167,117"
1671210,DELTARUNE,Music,6/4/2025,"1,115,812",$24.99,"$25,184,817",18,AA,"[""tobyfox""]","[""tobyfox""]",https://store.steampowered.com/app/1671210,"68,402",99,"167,117"
1671210,DELTARUNE,Action RPG,6/4/2025,"1,115,812",$24.99,"$25,184,817",18,AA,"[""tobyfox""]","[""tobyfox""]",https://store.steampowered.com/app/1671210,"68,402",99,"167,117"
1671210,DELTARUNE,Mystery,6/4/2025,"1,115,812",$24.99,"$25,184,817",18,AA,"[""tobyfox""]","[""tobyfox""]",https://store.steampowered.com/app/1671210,"68,402",99,"167,117"
1671210,DELTARUNE,Dark,6/4/2025,"1,115,812",$24.99,"$25,184,817",18,AA,"[""tobyfox""]","[""tobyfox""]",https://store.steampowered.com/app/1671210,"68,402",99,"167,117"
1671210,DELTARUNE,Episodic,6/4/2025,"1,115,812",$24.99,"$25,184,817",18,AA,"[""tobyfox""]","[""tobyfox""]",https://store.steampowered.com/app/1671210,"68,402",99,"167,117"
1671210,DELTARUNE,Retro,6/4/2025,"1,115,812",$24.99,"$25,184,817",18,AA,"[""tobyfox""]","[""tobyfox""]",https://store.steampowered.com/app/1671210,"68,402",99,"167,117"
1671210,DELTARUNE,Surreal,6/4/2025,"1,115,812",$24.99,"$25,184,817",18,AA,"[""tobyfox""]","[""tobyfox""]",https://store.steampowered.com/app/1671210,"68,402",99,"167,117"
1671210,DELTARUNE,JRPG,6/4/2025,"1,115,812",$24.99,"$25,184,817",18,AA,"[""tobyfox""]","[""tobyfox""]",https://store.steampowered.com/app/1671210,"68,402",99,"167,117"
1876890,Wandering Sword,RPG,9/14/2023,"950,593",$24.99,"$15,657,773",43,Indie,"[""Spiral Up Games""]","[""The Swordman Studio""]",https://store.steampowered.com/app/1876890,"34,575",95,"71,933"
1876890,Wandering Sword,Martial Arts,9/14/2023,"950,593",$24.99,"$15,657,773",43,Indie,"[""Spiral Up Games""]","[""The Swordman Studio""]",https://store.steampowered.com/app/1876890,"34,575",95,"71,933"
1876890,Wandering Sword,Pixel Graphics,9/14/2023,"950,593",$24.99,"$15,657,773",43,Indie,"[""Spiral Up Games""]","[""The Swordman Studio""]",https://store.steampowered.com/app/1876890,"34,575",95,"71,933"
1876890,Wandering Sword,Turn-Based,9/14/2023,"950,593",$24.99,"$15,657,773",43,Indie,"[""Spiral Up Games""]","[""The Swordman Studio""]",https://store.steampowered.com/app/1876890,"34,575",95,"71,933"
1876890,Wandering Sword,Story Rich,9/14/2023,"950,593",$24.99,"$15,657,773",43,Indie,"[""Spiral Up Games""]","[""The Swordman Studio""]",https://store.steampowered.com/app/1876890,"34,575",95,"71,933"
1876890,Wandering Sword,Open World,9/14/2023,"950,593",$24.99,"$15,657,773",43,Indie,"[""Spiral Up Games""]","[""The Swordman Studio""]",https://store.steampowered.com/app/1876890,"34,575",95,"71,933"
1876890,Wandering Sword,Adventure,9/14/2023,"950,593",$24.99,"$15,657,773",43,Indie,"[""Spiral Up Games""]","[""The Swordman Studio""]",https://store.steampowered.com/app/1876890,"34,575",95,"71,933"
1876890,Wandering Sword,Strategy,9/14/2023,"950,593",$24.99,"$15,657,773",43,Indie,"[""Spiral Up Games""]","[""The Swordman Studio""]",https://store.steampowered.com/app/1876890,"34,575",95,"71,933"
1876890,Wandering Sword,Singleplayer,9/14/2023,"950,593",$24.99,"$15,657,773",43,Indie,"[""Spiral Up Games""]","[""The Swordman Studio""]",https://store.steampowered.com/app/1876890,"34,575",95,"71,933"
1876890,Wandering Sword,2.5D,9/14/2023,"950,593",$24.99,"$15,657,773",43,Indie,"[""Spiral Up Games""]","[""The Swordman Studio""]",https://store.steampowered.com/app/1876890,"34,575",95,"71,933"
1876890,Wandering Sword,Drama,9/14/2023,"950,593",$24.99,"$15,657,773",43,Indie,"[""Spiral Up Games""]","[""The Swordman Studio""]",https://store.steampowered.com/app/1876890,"34,575",95,"71,933"
1876890,Wandering Sword,Turn-Based Combat,9/14/2023,"950,593",$24.99,"$15,657,773",43,Indie,"[""Spiral Up Games""]","[""The Swordman Studio""]",https://store.steampowered.com/app/1876890,"34,575",95,"71,933"
1876890,Wandering Sword,Swordplay,9/14/2023,"950,593",$24.99,"$15,657,773",43,Indie,"[""Spiral Up Games""]","[""The Swordman Studio""]",https://store.steampowered.com/app/1876890,"34,575",95,"71,933"
1876890,Wandering Sword,1990's,9/14/2023,"950,593",$24.99,"$15,657,773",43,Indie,"[""Spiral Up Games""]","[""The Swordman Studio""]",https://store.steampowered.com/app/1876890,"34,575",95,"71,933"
1876890,Wandering Sword,Foreign,9/14/2023,"950,593",$24.99,"$15,657,773",43,Indie,"[""Spiral Up Games""]","[""The Swordman Studio""]",https://store.steampowered.com/app/1876890,"34,575",95,"71,933"
1876890,Wandering Sword,Tactical,9/14/2023,"950,593",$24.99,"$15,657,773",43,Indie,"[""Spiral Up Games""]","[""The Swordman Studio""]",https://store.steampowered.com/app/1876890,"34,575",95,"71,933"
1876890,Wandering Sword,Turn-Based Strategy,9/14/2023,"950,593",$24.99,"$15,657,773",43,Indie,"[""Spiral Up Games""]","[""The Swordman Studio""]",https://store.steampowered.com/app/1876890,"34,575",95,"71,933"
1876890,Wandering Sword,Turn-Based Tactics,9/14/2023,"950,593",$24.99,"$15,657,773",43,Indie,"[""Spiral Up Games""]","[""The Swordman Studio""]",https://store.steampowered.com/app/1876890,"34,575",95,"71,933"
1876890,Wandering Sword,Action RPG,9/14/2023,"950,593",$24.99,"$15,657,773",43,Indie,"[""Spiral Up Games""]","[""The Swordman Studio""]",https://store.steampowered.com/app/1876890,"34,575",95,"71,933"
1876890,Wandering Sword,Silent Protagonist,9/14/2023,"950,593",$24.99,"$15,657,773",43,Indie,"[""Spiral Up Games""]","[""The Swordman Studio""]",https://store.steampowered.com/app/1876890,"34,575",95,"71,933"
1337520,Risk of Rain Returns,Action Roguelike,11/8/2023,"1,124,412",$14.99,"$13,082,093",16,AA,"[""Gearbox Publishing""]","[""Hopoo Games""]",https://store.steampowered.com/app/1337520,"27,994",90,"53,172"
1337520,Risk of Rain Returns,Online Co-Op,11/8/2023,"1,124,412",$14.99,"$13,082,093",16,AA,"[""Gearbox Publishing""]","[""Hopoo Games""]",https://store.steampowered.com/app/1337520,"27,994",90,"53,172"
1337520,Risk of Rain Returns,Multiplayer,11/8/2023,"1,124,412",$14.99,"$13,082,093",16,AA,"[""Gearbox Publishing""]","[""Hopoo Games""]",https://store.steampowered.com/app/1337520,"27,994",90,"53,172"
1337520,Risk of Rain Returns,2D,11/8/2023,"1,124,412",$14.99,"$13,082,093",16,AA,"[""Gearbox Publishing""]","[""Hopoo Games""]",https://store.steampowered.com/app/1337520,"27,994",90,"53,172"
1337520,Risk of Rain Returns,PvE,11/8/2023,"1,124,412",$14.99,"$13,082,093",16,AA,"[""Gearbox Publishing""]","[""Hopoo Games""]",https://store.steampowered.com/app/1337520,"27,994",90,"53,172"
1337520,Risk of Rain Returns,Local Co-Op,11/8/2023,"1,124,412",$14.99,"$13,082,093",16,AA,"[""Gearbox Publishing""]","[""Hopoo Games""]",https://store.steampowered.com/app/1337520,"27,994",90,"53,172"
1337520,Risk of Rain Returns,Looter Shooter,11/8/2023,"1,124,412",$14.99,"$13,082,093",16,AA,"[""Gearbox Publishing""]","[""Hopoo Games""]",https://store.steampowered.com/app/1337520,"27,994",90,"53,172"
1337520,Risk of Rain Returns,Sci-fi,11/8/2023,"1,124,412",$14.99,"$13,082,093",16,AA,"[""Gearbox Publishing""]","[""Hopoo Games""]",https://store.steampowered.com/app/1337520,"27,994",90,"53,172"
1337520,Risk of Rain Returns,Action,11/8/2023,"1,124,412",$14.99,"$13,082,093",16,AA,"[""Gearbox Publishing""]","[""Hopoo Games""]",https://store.steampowered.com/app/1337520,"27,994",90,"53,172"
1337520,Risk of Rain Returns,Controller,11/8/2023,"1,124,412",$14.99,"$13,082,093",16,AA,"[""Gearbox Publishing""]","[""Hopoo Games""]",https://store.steampowered.com/app/1337520,"27,994",90,"53,172"
1337520,Risk of Rain Returns,Arcade,11/8/2023,"1,124,412",$14.99,"$13,082,093",16,AA,"[""Gearbox Publishing""]","[""Hopoo Games""]",https://store.steampowered.com/app/1337520,"27,994",90,"53,172"
1337520,Risk of Rain Returns,Space,11/8/2023,"1,124,412",$14.99,"$13,082,093",16,AA,"[""Gearbox Publishing""]","[""Hopoo Games""]",https://store.steampowered.com/app/1337520,"27,994",90,"53,172"
1337520,Risk of Rain Returns,Roguelike,11/8/2023,"1,124,412",$14.99,"$13,082,093",16,AA,"[""Gearbox Publishing""]","[""Hopoo Games""]",https://store.steampowered.com/app/1337520,"27,994",90,"53,172"
1337520,Risk of Rain Returns,Loot,11/8/2023,"1,124,412",$14.99,"$13,082,093",16,AA,"[""Gearbox Publishing""]","[""Hopoo Games""]",https://store.steampowered.com/app/1337520,"27,994",90,"53,172"
1337520,Risk of Rain Returns,Class-Based,11/8/2023,"1,124,412",$14.99,"$13,082,093",16,AA,"[""Gearbox Publishing""]","[""Hopoo Games""]",https://store.steampowered.com/app/1337520,"27,994",90,"53,172"
1337520,Risk of Rain Returns,Pixel Graphics,11/8/2023,"1,124,412",$14.99,"$13,082,093",16,AA,"[""Gearbox Publishing""]","[""Hopoo Games""]",https://store.steampowered.com/app/1337520,"27,994",90,"53,172"
1337520,Risk of Rain Returns,Atmospheric,11/8/2023,"1,124,412",$14.99,"$13,082,093",16,AA,"[""Gearbox Publishing""]","[""Hopoo Games""]",https://store.steampowered.com/app/1337520,"27,994",90,"53,172"
1337520,Risk of Rain Returns,Singleplayer,11/8/2023,"1,124,412",$14.99,"$13,082,093",16,AA,"[""Gearbox Publishing""]","[""Hopoo Games""]",https://store.steampowered.com/app/1337520,"27,994",90,"53,172"
1337520,Risk of Rain Returns,Co-op,11/8/2023,"1,124,412",$14.99,"$13,082,093",16,AA,"[""Gearbox Publishing""]","[""Hopoo Games""]",https://store.steampowered.com/app/1337520,"27,994",90,"53,172"
1337520,Risk of Rain Returns,Combat,11/8/2023,"1,124,412",$14.99,"$13,082,093",16,AA,"[""Gearbox Publishing""]","[""Hopoo Games""]",https://store.steampowered.com/app/1337520,"27,994",90,"53,172"
813230,ANIMAL WELL,Metroidvania,5/9/2024,"650,925",$24.99,"$12,568,206",7,Indie,"[""Bigmode""]","[""Billy Basso""]",https://store.steampowered.com/app/813230,"21,706",96,"54,687"
813230,ANIMAL WELL,Exploration,5/9/2024,"650,925",$24.99,"$12,568,206",7,Indie,"[""Bigmode""]","[""Billy Basso""]",https://store.steampowered.com/app/813230,"21,706",96,"54,687"
813230,ANIMAL WELL,Puzzle,5/9/2024,"650,925",$24.99,"$12,568,206",7,Indie,"[""Bigmode""]","[""Billy Basso""]",https://store.steampowered.com/app/813230,"21,706",96,"54,687"
813230,ANIMAL WELL,Pixel Graphics,5/9/2024,"650,925",$24.99,"$12,568,206",7,Indie,"[""Bigmode""]","[""Billy Basso""]",https://store.steampowered.com/app/813230,"21,706",96,"54,687"
813230,ANIMAL WELL,Puzzle Platformer,5/9/2024,"650,925",$24.99,"$12,568,206",7,Indie,"[""Bigmode""]","[""Billy Basso""]",https://store.steampowered.com/app/813230,"21,706",96,"54,687"
813230,ANIMAL WELL,Horror,5/9/2024,"650,925",$24.99,"$12,568,206",7,Indie,"[""Bigmode""]","[""Billy Basso""]",https://store.steampowered.com/app/813230,"21,706",96,"54,687"
813230,ANIMAL WELL,Platformer,5/9/2024,"650,925",$24.99,"$12,568,206",7,Indie,"[""Bigmode""]","[""Billy Basso""]",https://store.steampowered.com/app/813230,"21,706",96,"54,687"
813230,ANIMAL WELL,2D,5/9/2024,"650,925",$24.99,"$12,568,206",7,Indie,"[""Bigmode""]","[""Billy Basso""]",https://store.steampowered.com/app/813230,"21,706",96,"54,687"
813230,ANIMAL WELL,Atmospheric,5/9/2024,"650,925",$24.99,"$12,568,206",7,Indie,"[""Bigmode""]","[""Billy Basso""]",https://store.steampowered.com/app/813230,"21,706",96,"54,687"
813230,ANIMAL WELL,Adventure,5/9/2024,"650,925",$24.99,"$12,568,206",7,Indie,"[""Bigmode""]","[""Billy Basso""]",https://store.steampowered.com/app/813230,"21,706",96,"54,687"
813230,ANIMAL WELL,Mystery,5/9/2024,"650,925",$24.99,"$12,568,206",7,Indie,"[""Bigmode""]","[""Billy Basso""]",https://store.steampowered.com/app/813230,"21,706",96,"54,687"
813230,ANIMAL WELL,Indie,5/9/2024,"650,925",$24.99,"$12,568,206",7,Indie,"[""Bigmode""]","[""Billy Basso""]",https://store.steampowered.com/app/813230,"21,706",96,"54,687"
813230,ANIMAL WELL,Action,5/9/2024,"650,925",$24.99,"$12,568,206",7,Indie,"[""Bigmode""]","[""Billy Basso""]",https://store.steampowered.com/app/813230,"21,706",96,"54,687"
813230,ANIMAL WELL,Surreal,5/9/2024,"650,925",$24.99,"$12,568,206",7,Indie,"[""Bigmode""]","[""Billy Basso""]",https://store.steampowered.com/app/813230,"21,706",96,"54,687"
813230,ANIMAL WELL,Nonlinear,5/9/2024,"650,925",$24.99,"$12,568,206",7,Indie,"[""Bigmode""]","[""Billy Basso""]",https://store.steampowered.com/app/813230,"21,706",96,"54,687"
813230,ANIMAL WELL,Relaxing,5/9/2024,"650,925",$24.99,"$12,568,206",7,Indie,"[""Bigmode""]","[""Billy Basso""]",https://store.steampowered.com/app/813230,"21,706",96,"54,687"
813230,ANIMAL WELL,Cute,5/9/2024,"650,925",$24.99,"$12,568,206",7,Indie,"[""Bigmode""]","[""Billy Basso""]",https://store.steampowered.com/app/813230,"21,706",96,"54,687"
813230,ANIMAL WELL,Singleplayer,5/9/2024,"650,925",$24.99,"$12,568,206",7,Indie,"[""Bigmode""]","[""Billy Basso""]",https://store.steampowered.com/app/813230,"21,706",96,"54,687"
813230,ANIMAL WELL,Retro,5/9/2024,"650,925",$24.99,"$12,568,206",7,Indie,"[""Bigmode""]","[""Billy Basso""]",https://store.steampowered.com/app/813230,"21,706",96,"54,687"
813230,ANIMAL WELL,Controller,5/9/2024,"650,925",$24.99,"$12,568,206",7,Indie,"[""Bigmode""]","[""Billy Basso""]",https://store.steampowered.com/app/813230,"21,706",96,"54,687"
2701660,DRAGON QUEST III HD-2D Remake,RPG,11/14/2024,"203,157",$59.99,"$10,763,231",28,AA,"[""Square Enix""]","[""Square Enix"",""ARTDINK""]",https://store.steampowered.com/app/2701660,"3,924",75,"30,491"
2701660,DRAGON QUEST III HD-2D Remake,JRPG,11/14/2024,"203,157",$59.99,"$10,763,231",28,AA,"[""Square Enix""]","[""Square Enix"",""ARTDINK""]",https://store.steampowered.com/app/2701660,"3,924",75,"30,491"
2701660,DRAGON QUEST III HD-2D Remake,Pixel Graphics,11/14/2024,"203,157",$59.99,"$10,763,231",28,AA,"[""Square Enix""]","[""Square Enix"",""ARTDINK""]",https://store.steampowered.com/app/2701660,"3,924",75,"30,491"
2701660,DRAGON QUEST III HD-2D Remake,Turn-Based Combat,11/14/2024,"203,157",$59.99,"$10,763,231",28,AA,"[""Square Enix""]","[""Square Enix"",""ARTDINK""]",https://store.steampowered.com/app/2701660,"3,924",75,"30,491"
2701660,DRAGON QUEST III HD-2D Remake,Singleplayer,11/14/2024,"203,157",$59.99,"$10,763,231",28,AA,"[""Square Enix""]","[""Square Enix"",""ARTDINK""]",https://store.steampowered.com/app/2701660,"3,924",75,"30,491"
2701660,DRAGON QUEST III HD-2D Remake,Fantasy,11/14/2024,"203,157",$59.99,"$10,763,231",28,AA,"[""Square Enix""]","[""Square Enix"",""ARTDINK""]",https://store.steampowered.com/app/2701660,"3,924",75,"30,491"
2701660,DRAGON QUEST III HD-2D Remake,2.5D,11/14/2024,"203,157",$59.99,"$10,763,231",28,AA,"[""Square Enix""]","[""Square Enix"",""ARTDINK""]",https://store.steampowered.com/app/2701660,"3,924",75,"30,491"
2701660,DRAGON QUEST III HD-2D Remake,Remake,11/14/2024,"203,157",$59.99,"$10,763,231",28,AA,"[""Square Enix""]","[""Square Enix"",""ARTDINK""]",https://store.steampowered.com/app/2701660,"3,924",75,"30,491"
2701660,DRAGON QUEST III HD-2D Remake,Story Rich,11/14/2024,"203,157",$59.99,"$10,763,231",28,AA,"[""Square Enix""]","[""Square Enix"",""ARTDINK""]",https://store.steampowered.com/app/2701660,"3,924",75,"30,491"
2701660,DRAGON QUEST III HD-2D Remake,Cute,11/14/2024,"203,157",$59.99,"$10,763,231",28,AA,"[""Square Enix""]","[""Square Enix"",""ARTDINK""]",https://store.steampowered.com/app/2701660,"3,924",75,"30,491"
2701660,DRAGON QUEST III HD-2D Remake,Party-Based RPG,11/14/2024,"203,157",$59.99,"$10,763,231",28,AA,"[""Square Enix""]","[""Square Enix"",""ARTDINK""]",https://store.steampowered.com/app/2701660,"3,924",75,"30,491"
2701660,DRAGON QUEST III HD-2D Remake,Old School,11/14/2024,"203,157",$59.99,"$10,763,231",28,AA,"[""Square Enix""]","[""Square Enix"",""ARTDINK""]",https://store.steampowered.com/app/2701660,"3,924",75,"30,491"
2701660,DRAGON QUEST III HD-2D Remake,1980s,11/14/2024,"203,157",$59.99,"$10,763,231",28,AA,"[""Square Enix""]","[""Square Enix"",""ARTDINK""]",https://store.steampowered.com/app/2701660,"3,924",75,"30,491"
2701660,DRAGON QUEST III HD-2D Remake,Colorful,11/14/2024,"203,157",$59.99,"$10,763,231",28,AA,"[""Square Enix""]","[""Square Enix"",""ARTDINK""]",https://store.steampowered.com/app/2701660,"3,924",75,"30,491"
2701660,DRAGON QUEST III HD-2D Remake,Combat,11/14/2024,"203,157",$59.99,"$10,763,231",28,AA,"[""Square Enix""]","[""Square Enix"",""ARTDINK""]",https://store.steampowered.com/app/2701660,"3,924",75,"30,491"
2701660,DRAGON QUEST III HD-2D Remake,Turn-Based,11/14/2024,"203,157",$59.99,"$10,763,231",28,AA,"[""Square Enix""]","[""Square Enix"",""ARTDINK""]",https://store.steampowered.com/app/2701660,"3,924",75,"30,491"
2701660,DRAGON QUEST III HD-2D Remake,Nostalgia,11/14/2024,"203,157",$59.99,"$10,763,231",28,AA,"[""Square Enix""]","[""Square Enix"",""ARTDINK""]",https://store.steampowered.com/app/2701660,"3,924",75,"30,491"
2701660,DRAGON QUEST III HD-2D Remake,Lore-Rich,11/14/2024,"203,157",$59.99,"$10,763,231",28,AA,"[""Square Enix""]","[""Square Enix"",""ARTDINK""]",https://store.steampowered.com/app/2701660,"3,924",75,"30,491"
2701660,DRAGON QUEST III HD-2D Remake,Emotional,11/14/2024,"203,157",$59.99,"$10,763,231",28,AA,"[""Square Enix""]","[""Square Enix"",""ARTDINK""]",https://store.steampowered.com/app/2701660,"3,924",75,"30,491"
2701660,DRAGON QUEST III HD-2D Remake,Atmospheric,11/14/2024,"203,157",$59.99,"$10,763,231",28,AA,"[""Square Enix""]","[""Square Enix"",""ARTDINK""]",https://store.steampowered.com/app/2701660,"3,924",75,"30,491"
1244090,Sea of Stars,Pixel Graphics,8/28/2023,"390,972",$34.99,"$10,435,906",19,Indie,"[""Sabotage Studio""]","[""Sabotage Studio""]",https://store.steampowered.com/app/1244090,"13,191",89,"109,948"
1244090,Sea of Stars,JRPG,8/28/2023,"390,972",$34.99,"$10,435,906",19,Indie,"[""Sabotage Studio""]","[""Sabotage Studio""]",https://store.steampowered.com/app/1244090,"13,191",89,"109,948"
1244090,Sea of Stars,Turn-Based Combat,8/28/2023,"390,972",$34.99,"$10,435,906",19,Indie,"[""Sabotage Studio""]","[""Sabotage Studio""]",https://store.steampowered.com/app/1244090,"13,191",89,"109,948"
1244090,Sea of Stars,Local Co-Op,8/28/2023,"390,972",$34.99,"$10,435,906",19,Indie,"[""Sabotage Studio""]","[""Sabotage Studio""]",https://store.steampowered.com/app/1244090,"13,191",89,"109,948"
1244090,Sea of Stars,Party-Based RPG,8/28/2023,"390,972",$34.99,"$10,435,906",19,Indie,"[""Sabotage Studio""]","[""Sabotage Studio""]",https://store.steampowered.com/app/1244090,"13,191",89,"109,948"
1244090,Sea of Stars,Story Rich,8/28/2023,"390,972",$34.99,"$10,435,906",19,Indie,"[""Sabotage Studio""]","[""Sabotage Studio""]",https://store.steampowered.com/app/1244090,"13,191",89,"109,948"
1244090,Sea of Stars,Adventure,8/28/2023,"390,972",$34.99,"$10,435,906",19,Indie,"[""Sabotage Studio""]","[""Sabotage Studio""]",https://store.steampowered.com/app/1244090,"13,191",89,"109,948"
1244090,Sea of Stars,RPG,8/28/2023,"390,972",$34.99,"$10,435,906",19,Indie,"[""Sabotage Studio""]","[""Sabotage Studio""]",https://store.steampowered.com/app/1244090,"13,191",89,"109,948"
1244090,Sea of Stars,2D,8/28/2023,"390,972",$34.99,"$10,435,906",19,Indie,"[""Sabotage Studio""]","[""Sabotage Studio""]",https://store.steampowered.com/app/1244090,"13,191",89,"109,948"
1244090,Sea of Stars,Singleplayer,8/28/2023,"390,972",$34.99,"$10,435,906",19,Indie,"[""Sabotage Studio""]","[""Sabotage Studio""]",https://store.steampowered.com/app/1244090,"13,191",89,"109,948"
1244090,Sea of Stars,Fantasy,8/28/2023,"390,972",$34.99,"$10,435,906",19,Indie,"[""Sabotage Studio""]","[""Sabotage Studio""]",https://store.steampowered.com/app/1244090,"13,191",89,"109,948"
