steamId,name,firstReleaseDate,copiesSold,price,revenue,avgPlaytime,publisherClass,publishers,developers,steamUrl,review_count,review_score,followers,tags
1876890,Wandering Sword,2023-09-14,950593,24.99,15657773.0,43,Indie,['Spiral Up Games'],['The Swordman Studio'],https://store.steampowered.com/app/1876890,34575,95,71933,"[""1990's"", '2.5D', 'Action RPG', 'Adventure', 'Drama', 'Foreign', 'Martial Arts', 'Open World', 'Pixel Graphics', 'RPG', 'Silent Protagonist', 'Singleplayer', 'Story Rich', 'Strategy', 'Swordplay', 'Tactical', 'Turn-Based', 'Turn-Based Combat', 'Turn-Based Strategy', 'Turn-Based Tactics']"
1882500,Cattails: Wildwood Story,2023-10-20,34399,19.99,455134.0,16,Indie,['Falcon Development'],['Falcon Development'],https://store.steampowered.com/app/1882500,1631,97,10533,"['Base Building', 'Building', 'Cats', 'Character Customization', 'City Builder', 'Colony Sim', 'Colorful', 'Cozy', 'Cute', 'Farming Sim', 'Immersive Sim', 'Life Sim', 'Mining', 'Nature', 'Pixel Graphics', 'RPG', 'Relaxing', 'Romance', 'Simulation', 'Wholesome']"
1892420,The Bunny Graveyard,2023-09-22,24368,6.99,150717.0,3,Indie,['Pichon Games'],['Pichon Games'],https://store.steampowered.com/app/1892420,1306,95,5427,"['2D', 'Action', 'Action-Adventure', 'Adventure', 'Cartoony', 'Cute', 'Episodic', 'Fantasy', 'Female Protagonist', 'Horror', 'Lore-Rich', 'Mystery', 'Pixel Graphics', 'Point & Click', 'Psychological Horror', 'Puzzle', 'Retro', 'Story Rich', 'Survival Horror', 'Top-Down']"
1897650,Dream Tactics,2024-04-15,17456,17.99,229189.0,12,Indie,['indie.io'],['Spectra Entertainment Inc.'],https://store.steampowered.com/app/1897650,539,92,5414,"['2D', 'Adventure', 'Anime', 'Card Battler', 'Character Customization', 'Cute', 'Deckbuilding', 'Fantasy', 'Female Protagonist', 'Indie', 'JRPG', 'Party-Based RPG', 'Pixel Graphics', 'RPG', 'Singleplayer', 'Strategy', 'Strategy RPG', 'Tactical', 'Tactical RPG', 'Turn-Based Tactics']"
1924780,Arzette: The Jewel of Faramore,2024-02-13,21981,19.99,322145.0,5,Indie,['Limited Run Games'],['Seedy Eye Software'],https://store.steampowered.com/app/1924780,892,97,2858,"['2D', '2D Platformer', 'Action', 'Action-Adventure', 'Adventure', 'Cartoon', 'Comedy', 'Controller', 'Exploration', 'FMV', 'Fantasy', 'Female Protagonist', 'Funny', 'Hand-drawn', 'Metroidvania', 'Pixel Graphics', 'Platformer', 'Story Rich', 'Stylized', 'Surreal']"
1931010,Spirittea,2023-11-13,25299,19.99,375419.0,16,Indie,['No More Robots'],['Cheesemaster Games'],https://store.steampowered.com/app/1931010,669,86,11936,"['2D', 'Adventure', 'Building', 'Colorful', 'Creature Collector', 'Cute', 'Exploration', 'Fantasy', 'Life Sim', 'Management', 'Pixel Graphics', 'RPG', 'Relaxing', 'Resource Management', 'Simulation', 'Singleplayer', 'Story Rich']"
1932640,Suikoden I&II HD Remaster Gate Rune and Dunan Unification Wars,2025-03-06,51460,49.99,2371993.0,20,AAA,['KONAMI'],['KONAMI'],https://store.steampowered.com/app/1932640,1938,95,27653,"[""1990's"", '2D', 'CRPG', 'Controller', 'Drama', 'Emotional', 'Exploration', 'Fantasy', 'JRPG', 'Medieval', 'Multiple Endings', 'Pixel Graphics', 'RPG', 'Singleplayer', 'Story Rich', 'Tactical', 'Tactical RPG', 'Turn-Based Combat', 'Turn-Based Tactics', 'War']"
1951230,Pizza Possum,2023-09-28,144840,6.99,639426.0,3,AA,['Raw Fury'],"['Friedemann', 'Noio Games']",https://store.steampowered.com/app/1951230,1791,94,10123,"['3D', 'Adventure', 'Cartoony', 'Casual', 'Co-op', 'Colorful', 'Controller', 'Cooking', 'Cute', 'Exploration', 'Funny', 'Indie', 'Local Co-Op', 'Pixel Graphics', 'Roguelike', 'Roguelite', 'Stealth', 'Strategy', 'Top-Down', 'Villain Protagonist']"
1953230,Whisper Mountain Outbreak,2025-08-11,22145,7.99,159244.0,3,Indie,['Toge Productions'],['Toge Productions'],https://store.steampowered.com/app/1953230,646,76,14555,"['2.5D', 'Action Roguelike', 'Co-op', 'Early Access', 'Exploration', 'Extraction Shooter', 'Horror', 'Investigation', 'Isometric', 'Lovecraftian', 'Multiplayer', 'Online Co-Op', 'Pixel Graphics', 'Puzzle', 'PvE', 'Survival Horror', 'Tactical', 'Top-Down Shooter', 'Twin Stick Shooter', 'Zombies']"
1954160,To Pixelia,2025-05-01,22748,14.99,283630.0,8,Indie,['Crytivo'],['Pixeduo Studios'],https://store.steampowered.com/app/1954160,945,74,6877,"['2D', 'Atmospheric', 'Casual', 'Character Customization', 'Choose Your Own Adventure', 'Cooking', 'Dating Sim', 'Exploration', 'Farming Sim', 'Immersive Sim', 'Life Sim', 'Management', 'Open World', 'Pixel Graphics', 'RPG', 'Relaxing', 'Romance', 'Sandbox', 'Simulation', 'Singleplayer']"
1959390,Fear the Spotlight,2023-09-15,11405,19.99,164697.0,3,Indie,['Blumhouse Games'],['Cozy Game Pals'],https://store.steampowered.com/app/1959390,742,98,7466,"['3D', 'Action', 'Action-Adventure', 'Adventure', 'Atmospheric', 'Exploration', 'Female Protagonist', 'Horror', 'Linear', 'Old School', 'Pixel Graphics', 'Psychological Horror', 'Puzzle', 'Retro', 'Stealth', 'Story Rich', 'Stylized', 'Surreal', 'Survival Horror', 'Third Person']"
1984020,Everhood 2,2025-03-04,37651,19.99,644983.0,15,Indie,['Foreign Gnomes'],"['Chris Nordgren', 'Jordi Roca']",https://store.steampowered.com/app/1984020,2038,75,5942,"['2D', 'Action', 'Action-Adventure', 'Adventure', 'Choices Matter', 'Comedy', 'Dark', 'Funny', 'Horror', 'Indie', 'JRPG', 'Level Editor', 'Music', 'Pixel Graphics', 'Psychedelic', 'RPG', 'Replay Value', 'Rhythm', 'Singleplayer', 'Story Rich']"
1999520,CATO: Buttered Cat,2024-09-05,72906,10.99,538628.0,5,Indie,['GCORES PUBLISHING'],['Team Woll'],https://store.steampowered.com/app/1999520,2430,99,7479,"['2D Platformer', 'Adventure', 'Cartoon', 'Cats', 'Controller', 'Cute', 'Fantasy', 'Funny', 'Hidden Object', 'Indie', 'Local Co-Op', 'Local Multiplayer', 'Multiplayer', 'Physics', 'Pixel Graphics', 'Platformer', 'Puzzle', 'Puzzle Platformer', 'Science', 'Singleplayer']"
2008980,XENOTILT: HOSTILE PINBALL ACTION,2023-08-18,20534,19.99,278232.0,5,Indie,['FLARB LLC'],"['WIZNWAR', 'FLARB LLC']",https://store.steampowered.com/app/2008980,649,97,3263,"['2D', 'Action', 'Arcade', 'Bullet Hell', 'Colorful', 'Controller', 'Cyberpunk', 'Dark Fantasy', 'Difficult', 'Gothic', 'Hack and Slash', 'Horror', 'Physics', 'Pinball', 'Pixel Graphics', 'Sci-fi', ""Shoot 'Em Up"", 'Simulation', 'Top-Down', 'Unforgiving']"
2013730,Gourdlets,2024-08-15,100466,4.99,395788.0,3,Indie,"['Future Friends Games', 'AuntyGames']",['AuntyGames'],https://store.steampowered.com/app/2013730,1856,94,10741,"['2D', 'Atmospheric', 'Building', 'Casual', 'City Builder', 'Clicker', 'Colorful', 'Cozy', 'Cute', 'Dog', 'Family Friendly', 'Indie', 'Isometric', 'Open World', 'Pixel Graphics', 'Procedural Generation', 'Relaxing', 'Sandbox', 'Simulation', 'Singleplayer']"
2026820,Die in the Dungeon,2025-02-21,119709,12.99,1126015.0,9,AA,"['HypeTrain Digital', 'INSTINCT3']",['ATICO'],https://store.steampowered.com/app/2026820,2112,91,13744,"['2D', 'Card Battler', 'Card Game', 'Choices Matter', 'Cozy', 'Deckbuilding', 'Dice', 'Dungeon Crawler', 'Early Access', 'Pixel Graphics', 'RPG', 'Replay Value', 'Roguelike', 'Roguelike Deckbuilder', 'Roguelite', 'Strategy', 'Turn-Based', 'Turn-Based Combat', 'Turn-Based Strategy', 'Turn-Based Tactics']"
2051500,Soak & Splash,2023-11-19,89733,0.0,0.0,1,Indie,['Hosthood Studio'],['Hosthood Studio'],https://store.steampowered.com/app/2051500,1492,90,1124,"['3D', '3D Fighter', '6DOF', 'Action', 'Action-Adventure', 'Adventure', 'Atmospheric', 'Combat', 'Early Access', 'First-Person', 'Free to Play', 'Funny', 'Indie', 'Massively Multiplayer', 'Multiplayer', 'Pixel Graphics', 'PvP', 'Relaxing', 'Sexual Content', 'Stylized']"
2058570,Rift Wizard 2,2024-03-24,20667,19.99,284667.0,34,Indie,['Dylan White'],['Dylan White'],https://store.steampowered.com/app/2058570,616,92,3793,"[""1990's"", '2D', 'Character Customization', 'Fantasy', 'Indie', 'Magic', 'Minimalist', 'Old School', 'Pixel Graphics', 'Procedural Generation', 'RPG', 'Retro', 'Roguelike', 'Singleplayer', 'Strategy', 'Tactical RPG', 'Traditional Roguelike', 'Turn-Based Combat', 'Turn-Based Strategy']"
2075070,KinitoPET,2024-01-09,262423,5.99,1419659.0,3,Indie,['troy_en'],['troy_en'],https://store.steampowered.com/app/2075070,12796,93,11921,"[""1990's"", '2D', '3D', 'Artificial Intelligence', 'Casual', 'Conversation', 'Horror', 'Immersive Sim', 'Indie', 'Linear', 'Multiple Endings', 'Narration', 'Pixel Graphics', 'Psychological', 'Psychological Horror', 'Retro', 'Simulation', 'Singleplayer', 'Story Rich', 'Visual Novel']"
2076010,UNDER NIGHT IN-BIRTH II Sys:Celes,2024-01-24,97730,69.99,3591805.0,31,AA,['Arc System Works'],"['FRENCH-BREAD', 'Arc System Works']",https://store.steampowered.com/app/2076010,2226,86,7382,"['2D', '2D Fighter', 'Action', 'Anime', 'Arcade', 'Comic Book', 'Drama', 'Fighting', 'Great Soundtrack', 'Local Multiplayer', 'Multiplayer', 'Pixel Graphics', 'PvP', 'Singleplayer', 'Spectacle fighter']"
2076580,Pepper Grinder,2024-03-28,31810,14.99,360059.0,3,AA,['Devolver Digital'],"['Ahr Ech', 'MP2 Games']",https://store.steampowered.com/app/2076580,1061,86,7523,"['2D', '2D Platformer', 'Action', 'Action-Adventure', 'Arcade', 'Colorful', 'Combat', 'Controller', 'Cute', 'Difficult', 'Female Protagonist', 'Funny', 'Indie', 'Pixel Graphics', 'Platformer', 'Remake', 'Retro', 'Singleplayer']"
2086430,NIMRODS,2024-10-28,103195,9.99,908611.0,15,Indie,['Fiveamp'],['Fiveamp'],https://store.steampowered.com/app/2086430,1404,85,9334,"['2D', 'Action', 'Action RPG', 'Action Roguelike', 'Bullet Hell', 'Colorful', 'Controller', 'Early Access', 'Gun Customization', 'Pixel Graphics', 'PvE', 'RPG', 'Roguelike', 'Roguelite', 'Sci-fi', ""Shoot 'Em Up"", 'Shooter', 'Singleplayer', 'Top-Down Shooter', 'Twin Stick Shooter']"
2088840,Picayune Dreams,2023-12-04,64218,4.99,263435.0,16,Indie,['2 Left Thumbs'],"['Stepford', 'Andyland', 'milkypossum']",https://store.steampowered.com/app/2088840,3474,99,3876,"['Action', 'Action Roguelike', 'Arena Shooter', 'Bullet Hell', 'Colorful', 'Exploration', 'Female Protagonist', 'Futuristic', 'Lore-Rich', 'Pixel Graphics', 'Procedural Generation', 'Psychedelic', 'Roguelike', 'Roguelite', 'Sci-fi', 'Space', 'Surreal', 'Survival', 'Top-Down Shooter', 'Transhumanism']"
2089600,Urban Myth Dissolution Center,2025-02-12,93636,17.99,1318844.0,10,Indie,['SHUEISHA GAMES'],['Hakababunko'],https://store.steampowered.com/app/2089600,4318,88,17741,"['2D', 'Adventure', 'Anime', 'Choices Matter', 'Choose Your Own Adventure', 'Detective', 'Drama', 'Exploration', 'Horror', 'Illuminati', 'Mystery', 'Pixel Graphics', 'Point & Click', 'Psychological Horror', 'Singleplayer', 'Story Rich', 'Supernatural', 'Text-Based', 'Visual Novel', 'Well-Written']"
2097230,Turnip Boy Robs a Bank,2024-01-18,48116,14.99,566688.0,5,Indie,['Graffiti Games'],['Snoozy Kazoo'],https://store.steampowered.com/app/2097230,1955,96,6501,"['2D', 'Action', 'Action-Adventure', 'Adventure', 'Combat', 'Cute', 'Dark Comedy', 'Dark Humor', 'Hack and Slash', 'Heist', 'Indie', 'Linear', 'Loot', 'Pixel Graphics', 'Roguelike', 'Roguelite', ""Shoot 'Em Up"", 'Singleplayer', 'Top-Down Shooter', 'Twin Stick Shooter']"
2103130,Matchmaking Inc.,2025-01-21,397724,8.99,2195001.0,12,AA,"['Lightning Games', 'Wave Games']",['Wave Games'],https://store.steampowered.com/app/2103130,5002,86,14959,"['2D', 'Card Game', 'Casual', 'Choices Matter', 'Cute', 'Dating Sim', 'Deckbuilding', 'Exploration', 'Funny', 'Management', 'Multiple Endings', 'Pixel Graphics', 'Psychological Horror', 'RPG', 'Romance', 'Sandbox', 'Story Rich', 'Time Management', 'Top-Down', 'Word Game']"
2113040,RUNGORE,2023-10-12,55302,14.99,474207.0,5,Indie,"['GrabTheGames', 'Gamera Games', 'UpgradePoint']","[""YOUR_MOM'S_HP"", 'RavenJm']",https://store.steampowered.com/app/2113040,970,89,6476,"['2D', ""Beat 'em up"", 'Card Battler', 'Card Game', 'Class-Based', 'Dark Humor', 'Deckbuilding', 'Difficult', 'Indie', 'Pixel Graphics', 'RPG', 'Real Time Tactics', 'Replay Value', 'Roguelike', 'Roguelike Deckbuilder', 'Roguelite', 'Singleplayer', 'Strategy', 'Strategy RPG', 'Trading Card Game']"
2114740,Blasphemous 2,2023-08-24,480421,37.99,8296453.0,16,AA,['Team17'],['The Game Kitchen'],https://store.steampowered.com/app/2114740,15039,91,43000,"['2D', '2D Platformer', 'Action RPG', 'Action-Adventure', 'Adventure', 'Combat', 'Difficult', 'Fantasy', 'Hack and Slash', 'Horror', 'Lore-Rich', 'Metroidvania', 'Multiple Endings', 'Nonlinear', 'Pixel Graphics', 'Platformer', 'Side Scroller', 'Souls-like', 'Story Rich', 'Unforgiving']"
2118420,Stories from Sol: The Gun-Dog,2025-02-20,15146,14.99,186044.0,4,Indie,"['Astrolabe Games', 'Meridiem Games']",['Space Colony Studios'],https://store.steampowered.com/app/2118420,766,91,9419,"['Adventure', 'Anime', 'Atmospheric', 'Choices Matter', 'Choose Your Own Adventure', 'Drama', 'First-Person', 'Interactive Fiction', 'Mechs', 'Military', 'Multiple Endings', 'Pixel Graphics', 'RPG', 'Retro', 'Sci-fi', 'Singleplayer', 'Space', 'Story Rich', 'Stylized', 'Visual Novel']"
2121980,Void Stranger,2023-09-01,88630,11.99,985441.0,14,Indie,['System Erasure'],['System Erasure'],https://store.steampowered.com/app/2121980,2665,91,6266,"['2D', 'Adventure', 'Atmospheric', 'Difficult', 'Female Protagonist', 'Great Soundtrack', 'Horror', 'Indie', 'LGBTQ+', 'Mystery', 'Nudity', 'Pixel Graphics', 'Psychological Horror', 'Puzzle', 'Retro', ""Shoot 'Em Up"", 'Singleplayer', 'Sokoban', 'Story Rich', 'Top-Down']"
2131680,METAL GEAR & METAL GEAR 2: Solid Snake,2023-10-24,83551,19.99,1380722.0,3,AAA,['KONAMI'],['KONAMI'],https://store.steampowered.com/app/2131680,640,85,10855,"[""1990's"", '2D', '2D Platformer', 'Action', 'Action-Adventure', 'Adventure', 'Cinematic', 'Drama', 'Exploration', 'Military', 'Pixel Graphics', 'Singleplayer', 'Stealth', 'Story Rich', 'Tactical', 'Tanks', 'Top-Down', 'Top-Down Shooter', 'Violent', 'War']"
2135150,Elin,2024-11-01,344407,19.99,6086243.0,49,Indie,['Lafrontier'],['Lafrontier'],https://store.steampowered.com/app/2135150,7036,94,60204,"['2D', 'Character Customization', 'Difficult', 'Dungeon Crawler', 'Early Access', 'Exploration', 'JRPG', 'Loot', 'Multiplayer', 'Mystery Dungeon', 'Nonlinear', 'Open World', 'Perma Death', 'Pixel Graphics', 'Procedural Generation', 'RPG', 'Roguelike', 'Sandbox', 'Singleplayer', 'Traditional Roguelike']"
2142790,Fields of Mistria,2024-08-05,594229,13.99,7554973.0,22,Indie,['NPC Studio'],['NPC Studio'],https://store.steampowered.com/app/2142790,22200,98,116810,"['2D', 'Agriculture', 'Anime', 'Building', 'Cooking', 'Crafting', 'Cute', 'Dating Sim', 'Early Access', 'Farming', 'Farming Sim', 'Life Sim', 'Mining', 'Open World', 'Pixel Graphics', 'RPG', 'Relaxing', 'Romance', 'Sandbox', 'Simulation']"
2152740,ADEN,2024-12-11,9847,8.99,72744.0,3,Indie,['takayakata'],['takayakata'],https://store.steampowered.com/app/2152740,508,97,1551,"['2D', 'Action', 'Anime', ""Beat 'em up"", 'Colorful', 'Comic Book', 'Cute', 'Dark Humor', 'Indie', 'Logic', 'Music', 'Pixel Graphics', 'Psychological Horror', 'Retro', 'Rhythm', 'Sci-fi', 'Side Scroller', 'Singleplayer', 'Spectacle fighter', 'Surreal']"
2159210,Just a To the Moon Series Beach Episode,2024-09-20,46344,7.99,254055.0,3,Indie,['Freebird Games'],['Freebird Games'],https://store.steampowered.com/app/2159210,3185,98,6466,"['2D', 'Adventure', 'Atmospheric', 'Cinematic', 'Dating Sim', 'Emotional', 'Funny', 'Indie', 'JRPG', 'Linear', 'Narration', 'Narrative', 'Pixel Graphics', 'Point & Click', 'RPG', 'RPGMaker', 'Sci-fi', 'Singleplayer', 'Story Rich', 'Top-Down']"
2160220,Shipwrecked 64,2024-01-01,32774,7.99,244089.0,6,Indie,['Cogware Games'],"[""Squeaks D'Corgeh"", 'Cogware Games']",https://store.steampowered.com/app/2160220,2041,96,3601,"['1980s', ""1990's"", '3D', 'Adventure', 'Casual', 'Choices Matter', 'Co-op', 'Controller', 'Dark', 'Exploration', 'Horror', 'Multiplayer', 'Online Co-Op', 'Pixel Graphics', 'Platformer', 'Psychological Horror', 'Puzzle', 'Singleplayer', 'Story Rich', 'Strategy']"
2162680,Doom Sweeper,2023-12-06,28378,4.99,93834.0,10,Indie,['Paper Dog'],['Paper Dog'],https://store.steampowered.com/app/2162680,766,76,2327,"['2D', 'Action', 'Action Roguelike', 'Anime', 'Cartoony', 'Casual', 'Cute', 'Fantasy', 'Funny', 'Hack and Slash', 'Idler', 'Military', 'Pixel Graphics', 'Post-apocalyptic', 'RPG', 'Roguelike', 'Roguelite', 'Strategy', 'Tower Defense', 'Zombies']"
2167960,买个可乐饼吧！ - Buy a Croquette!,2024-04-27,121296,0.0,766.0,3,Indie,['Eternal Dream'],['越青'],https://store.steampowered.com/app/2167960,5245,99,3255,"['Adventure', 'Anime', 'Casual', 'Drama', 'Exploration', 'Female Protagonist', 'Funny', 'Interactive Fiction', 'JRPG', 'Multiple Endings', 'Mystery', 'Pixel Graphics', 'Psychological Horror', 'Puzzle', 'RPG', 'RPGMaker', 'Sci-fi', 'Strategy', 'Strategy RPG', 'Visual Novel']"
2178990,Sodaman,2025-02-17,15602,4.99,56857.0,9,Indie,['GameDev.ist'],['Tape Corps'],https://store.steampowered.com/app/2178990,540,78,1694,"['2D', 'Action', 'Action RPG', 'Action Roguelike', 'Bullet Hell', 'Casual', 'Controller', 'Cyberpunk', 'Dark Comedy', 'Early Access', 'Hack and Slash', 'Pixel Graphics', 'Procedural Generation', 'Roguelike', 'Roguelite', 'Score Attack', 'Shooter', 'Singleplayer', 'Top-Down', 'Top-Down Shooter']"
2179850,Cobalt Core,2023-11-08,125988,19.99,2084176.0,14,Indie,['Brace Yourself Games'],['Rocket Rat Games'],https://store.steampowered.com/app/2179850,3687,96,12005,"['Card Game', 'Combat', 'Deckbuilding', 'Funny', 'Grid-Based Movement', 'Logic', 'Pixel Graphics', 'PvE', 'Roguelike', 'Roguelike Deckbuilder', 'Sci-fi', 'Singleplayer', 'Space', 'Story Rich', 'Strategy', 'Tactical', 'Tactical RPG', 'Turn-Based Combat', 'Turn-Based Strategy', 'Turn-Based Tactics']"
2180600,Heartwood Online,2023-08-18,285016,0.0,126215.0,12,Indie,['E Bros'],['E Bros'],https://store.steampowered.com/app/2180600,2976,70,4778,"['2D', 'Action RPG', 'Adventure', 'Anime', 'Casual', 'Crafting', 'Dungeon Crawler', 'Early Access', 'Exploration', 'Hack and Slash', 'MMORPG', 'Magic', 'Massively Multiplayer', 'Medieval', 'Open World', 'Pixel Graphics', 'PvE', 'RPG', 'Top-Down', 'Trading']"
2181610,Heretic's Fork,2023-09-13,234484,9.99,1770733.0,11,Indie,['Ravenage Games'],['9FingerGames'],https://store.steampowered.com/app/2181610,3691,86,11068,"['2D', 'Action', 'Arcade', 'Arena Shooter', 'Auto Battler', 'Bullet Hell', 'Card Game', 'Casual', 'Deckbuilding', 'Demons', 'Perma Death', 'Pixel Graphics', 'Roguelike', 'Roguelike Deckbuilder', 'Roguelite', 'Singleplayer', 'Strategy', 'Tactical', 'Top-Down', 'Tower Defense']"
2193490,First Cut: Samurai Duel,2024-01-17,62868,8.99,497440.0,3,Indie,['Night Eyes Interactive'],['Night Eyes Interactive'],https://store.steampowered.com/app/2193490,1652,89,8255,"['2D', '2D Fighter', 'Action', 'Arcade', 'Atmospheric', 'Blood', 'Character Customization', 'Co-op', 'Combat', 'Fighting', 'Hack and Slash', 'Historical', 'Local Multiplayer', 'Martial Arts', 'Pixel Graphics', 'PvE', 'PvP', 'Side Scroller', 'Singleplayer', 'Swordplay']"
2202770,Pizza Hero,2024-06-25,823,1.99,705.0,195,Hobbyist,['Astro Hound'],['Astro Hound'],https://store.steampowered.com/app/2202770,942,90,989,"['2D', 'Action', 'Action Roguelike', 'Arena Shooter', 'Bullet Hell', 'Casual', 'Choices Matter', 'Combat', 'Indie', 'Old School', 'Pixel Graphics', 'RPG', 'Roguelike', 'Singleplayer', 'Survival']"
2205850,"Dwarves: Glory, Death and Loot",2023-08-16,147407,14.99,1422630.0,16,Indie,"['INSTINCT3', 'Gamersky Games']",['Hamma Studios'],https://store.steampowered.com/app/2205850,1739,82,8776,"['2D', 'Auto Battler', 'Character Customization', 'Dwarf', 'Early Access', 'Fantasy', 'Inventory Management', 'Loot', 'Magic', 'Party-Based RPG', 'Perma Death', 'Pixel Graphics', 'Procedural Generation', 'RPG', 'Roguelike', 'Roguelite', 'Singleplayer', 'Strategy', 'Strategy RPG', 'Tactical RPG']"
2213120,While We Wait Here,2024-10-23,40313,4.99,139798.0,2,Indie,['Bad Vices Games'],['Bad Vices Games'],https://store.steampowered.com/app/2213120,1724,90,5867,"['Adventure', 'Atmospheric', 'Casual', 'Choices Matter', 'Choose Your Own Adventure', 'Controller', 'First-Person', 'Funny', 'Horror', 'Interactive Fiction', 'Multiple Endings', 'Mystery', 'Pixel Graphics', 'Psychological', 'Psychological Horror', 'Simulation', 'Singleplayer', 'Story Rich', 'Thriller', 'Walking Simulator']"
2219450,Seer's Gambit,2024-11-18,22352,14.99,262734.0,7,Indie,"['Unleash The Giraffe', 'Gamersky Games']",['Unleash The Giraffe'],https://store.steampowered.com/app/2219450,506,78,2912,"['Action Roguelike', 'Auto Battler', 'Character Customization', 'Choices Matter', 'Dungeon Crawler', 'Exploration', 'Funny', 'Management', 'Party', 'Party-Based RPG', 'Pixel Graphics', 'Procedural Generation', 'RPG', 'Roguelike', 'Roguelite', 'Strategy', 'Tactical', 'Tactical RPG', 'Team-Based', 'Turn-Based Strategy']"
2220360,Paper Lily - Chapter 1,2024-01-26,108575,0.0,8984.0,5,Indie,['Leef 6010'],['Leef 6010'],https://store.steampowered.com/app/2220360,7018,99,9706,"['2D', 'Adventure', 'Anime', 'Atmospheric', 'Choices Matter', 'Cute', 'Dark', 'Exploration', 'Female Protagonist', 'Funny', 'Horror', 'Multiple Endings', 'Mystery', 'Pixel Graphics', 'Psychological Horror', 'Puzzle', 'RPG', 'Story Rich', 'Supernatural', 'Top-Down']"
2230650,TEVI,2023-11-29,107092,29.99,2289020.0,22,Indie,"['CreSpirit', 'Neverland Entertainment']","['CreSpirit', 'GemaYue', 'Ein Lee']",https://store.steampowered.com/app/2230650,3610,90,21352,"['2D', 'Action', 'Action-Adventure', 'Adventure', 'Anime', 'Bullet Hell', 'Colorful', 'Combat', 'Drama', 'Exploration', 'Fantasy', 'Female Protagonist', 'Magic', 'Metroidvania', 'Pixel Graphics', 'Platformer', 'Side Scroller', 'Singleplayer', 'Steampunk', 'Story Rich']"
2232880,Beast Saga,2025-03-05,36035,17.99,422817.0,17,Indie,"['嘉兴黑曜石(Jiaxing Obsidian)', 'Owl Digital Entertainment']",['嘉兴黑曜石(Jiaxing Obsidian)'],https://store.steampowered.com/app/2232880,1311,83,6256,"['2D', 'Adventure', 'CRPG', 'Choices Matter', 'Combat', 'Cute', 'Drama', 'Early Access', 'Indie', 'Multiple Endings', 'Open World', 'Party-Based RPG', 'Pixel Graphics', 'RPG', 'Retro', 'Sandbox', 'Singleplayer', 'Story Rich', 'Top-Down', 'Turn-Based Combat']"
2235200,Neon Abyss 2,2025-07-17,103222,19.99,1470433.0,10,Indie,"['Veewo Games', 'Kepler Ghost']",['Veewo Games'],https://store.steampowered.com/app/2235200,1429,61,11148,"['2D Platformer', 'Action', 'Action Roguelike', 'Bullet Hell', 'Co-op', 'Cyberpunk', 'Early Access', 'Funny', 'Loot', 'Multiplayer', 'Mythology', 'Online Co-Op', 'Pixel Graphics', 'Platformer', 'Procedural Generation', 'RPG', 'Roguelike', 'Roguelite', 'Shooter', 'Singleplayer']"
2237970,Outpath,2023-10-16,134107,14.99,1383557.0,10,Indie,"['GrabTheGames', 'UpgradePoint']",['David Moralejo Sánchez'],https://store.steampowered.com/app/2237970,2680,94,13238,"['3D', 'Adventure', 'Atmospheric', 'Automation', 'Base Building', 'Building', 'Crafting', 'Farming Sim', 'Idler', 'Indie', 'Management', 'Open World', 'Open World Survival Craft', 'Pixel Graphics', 'Relaxing', 'Resource Management', 'Sandbox', 'Simulation', 'Singleplayer', 'Strategy']"
2238470,Grimshire,2025-07-22,13914,14.99,176921.0,19,Indie,['Acute Owl Studio'],['Acute Owl Studio'],https://store.steampowered.com/app/2238470,563,99,8389,"['Agriculture', 'Building', 'Cooking', 'Cozy', 'Crafting', 'Dark', 'Early Access', 'Emotional', 'Farming Sim', 'Fishing', 'Life Sim', 'Nature', 'Pixel Graphics', 'RPG', 'Resource Management', 'Sandbox', 'Simulation', 'Singleplayer', 'Story Rich', 'Survival']"
2238900,STAR OCEAN THE SECOND STORY R,2023-11-02,115481,49.99,4775513.0,21,AA,['Square Enix'],"['Square Enix', 'Gemdrops, Inc.']",https://store.steampowered.com/app/2238900,3483,94,25985,"[""1990's"", '2.5D', '2D', '2D Platformer', 'Action', 'Action RPG', 'Anime', 'Fantasy', 'Female Protagonist', 'JRPG', 'Multiple Endings', 'Pixel Graphics', 'PvE', 'RPG', 'Remake', 'Retro', 'Sci-fi', 'Singleplayer', 'Space', 'Story Rich']"
2240080,Spilled!,2025-03-26,85944,5.99,446223.0,1,Indie,['Lente'],['Lente'],https://store.steampowered.com/app/2240080,3241,95,8842,"['3D', 'Adventure', 'Casual', 'Colorful', 'Cozy', 'Cute', 'Family Friendly', 'Indie', 'Linear', 'Nature', 'Naval', 'Pixel Graphics', 'Relaxing', 'Sailing', 'Short', 'Simulation', 'Singleplayer', 'Stylized', 'Top-Down', 'Wholesome']"
2243110,EMPTY SHELL,2023-10-16,38252,11.99,341742.0,6,Indie,['Hyperstrange'],['CC ARTS'],https://store.steampowered.com/app/2243110,680,89,6865,"['Action', 'Action Roguelike', 'Action-Adventure', 'Adventure', 'Atmospheric', 'Combat', 'Controller', 'Dark', 'Horror', 'Old School', 'Pixel Graphics', 'Retro', 'Roguelike', 'Roguelite', 'Sci-fi', 'Shooter', 'Singleplayer', 'Story Rich', 'Survival Horror', 'Top-Down']"
